node_id	coding	meaning	parent_id	depth	top_branch_id	top_branch_code	selectable	is_target_code
34320	G609	G60.9 Hereditary and idiopathic neuropathy, unspecified	34260	3	940	Block G60-G64	Y	Y
34340	G610	G61.0 Guillain-Barre syndrome	34330	3	940	Block G60-G64	Y	Y
34350	G611	G61.1 Serum neuropathy	34330	3	940	Block G60-G64	Y	Y
34360	G618	G61.8 Other inflammatory polyneuropathies	34330	3	940	Block G60-G64	Y	Y
34370	G619	G61.9 Inflammatory polyneuropathy, unspecified	34330	3	940	Block G60-G64	Y	Y
34390	G620	G62.0 Drug-induced polyneuropathy	34380	3	940	Block G60-G64	Y	Y
34400	G621	G62.1 Alcoholic polyneuropathy	34380	3	940	Block G60-G64	Y	Y
34410	G622	G62.2 Polyneuropathy due to other toxic agents	34380	3	940	Block G60-G64	Y	Y
34420	G628	G62.8 Other specified polyneuropathies	34380	3	940	Block G60-G64	Y	Y
34430	G629	G62.9 Polyneuropathy, unspecified	34380	3	940	Block G60-G64	Y	Y
34450	G630	G63.0 Polyneuropathy in infectious and parasitic diseases classified elsewhere	34440	3	940	Block G60-G64	Y	Y
34460	G631	G63.1 Polyneuropathy in neoplastic disease	34440	3	940	Block G60-G64	Y	Y
34470	G632	G63.2 Diabetic polyneuropathy	34440	3	940	Block G60-G64	Y	Y
34480	G633	G63.3 Polyneuropathy in other endocrine and metabolic diseases	34440	3	940	Block G60-G64	Y	Y
34490	G634	G63.4 Polyneuropathy in nutritional deficiency	34440	3	940	Block G60-G64	Y	Y
34500	G635	G63.5 Polyneuropathy in systemic connective tissue disorders	34440	3	940	Block G60-G64	Y	Y
34510	G636	G63.6 Polyneuropathy in other musculoskeletal disorders	34440	3	940	Block G60-G64	Y	Y
34520	G638	G63.8 Polyneuropathy in other diseases classified elsewhere	34440	3	940	Block G60-G64	Y	Y
34550	G700	G70.0 Myasthenia gravis	34540	3	950	Block G70-G73	Y	Y
34560	G701	G70.1 Toxic myoneural disorders	34540	3	950	Block G70-G73	Y	Y
34570	G702	G70.2 Congenital and developmental myasthenia	34540	3	950	Block G70-G73	Y	Y
34580	G708	G70.8 Other specified myoneural disorders	34540	3	950	Block G70-G73	Y	Y
34590	G709	G70.9 Myoneural disorder, unspecified	34540	3	950	Block G70-G73	Y	Y
34610	G710	G71.0 Muscular dystrophy	34600	3	950	Block G70-G73	Y	Y
34620	G711	G71.1 Myotonic disorders	34600	3	950	Block G70-G73	Y	Y
34630	G712	G71.2 Congenital myopathies	34600	3	950	Block G70-G73	Y	Y
34640	G713	G71.3 Mitochondrial myopathy, not elsewhere classified	34600	3	950	Block G70-G73	Y	Y
34650	G718	G71.8 Other primary disorders of muscles	34600	3	950	Block G70-G73	Y	Y
34660	G719	G71.9 Primary disorder of muscle, unspecified	34600	3	950	Block G70-G73	Y	Y
34680	G720	G72.0 Drug-induced myopathy	34670	3	950	Block G70-G73	Y	Y
34690	G721	G72.1 Alcoholic myopathy	34670	3	950	Block G70-G73	Y	Y
34700	G722	G72.2 Myopathy due to other toxic agents	34670	3	950	Block G70-G73	Y	Y
34710	G723	G72.3 Periodic paralysis	34670	3	950	Block G70-G73	Y	Y
34720	G724	G72.4 Inflammatory myopathy, not elsewhere classified	34670	3	950	Block G70-G73	Y	Y
34730	G728	G72.8 Other specified myopathies	34670	3	950	Block G70-G73	Y	Y
34740	G729	G72.9 Myopathy, unspecified	34670	3	950	Block G70-G73	Y	Y
34760	G730	G73.0 Myasthenic syndromes in endocrine diseases	34750	3	950	Block G70-G73	Y	Y
34770	G731	G73.1 Eaton-Lambert syndrome	34750	3	950	Block G70-G73	Y	Y
34780	G732	G73.2 Other myasthenic syndromes in neoplastic disease	34750	3	950	Block G70-G73	Y	Y
34790	G733	G73.3 Myasthenic syndromes in other diseases classified elsewhere	34750	3	950	Block G70-G73	Y	Y
34800	G734	G73.4 Myopathy in infectious and parasitic diseases classified elsewhere	34750	3	950	Block G70-G73	Y	Y
34810	G735	G73.5 Myopathy in endocrine diseases	34750	3	950	Block G70-G73	Y	Y
34820	G736	G73.6 Myopathy in metabolic diseases	34750	3	950	Block G70-G73	Y	Y
34830	G737	G73.7 Myopathy other diseases classified elsewhere	34750	3	950	Block G70-G73	Y	Y
34850	G800	G80.0 Spastic cerebral palsy	34840	3	960	Block G80-G83	Y	Y
34860	G801	G80.1 Spastic diplegia	34840	3	960	Block G80-G83	Y	Y
34870	G802	G80.2 Infantile hemiplegia	34840	3	960	Block G80-G83	Y	Y
34880	G803	G80.3 Dyskinetic cerebral palsy	34840	3	960	Block G80-G83	Y	Y
34890	G804	G80.4 Ataxic cerebral palsy	34840	3	960	Block G80-G83	Y	Y
34900	G808	G80.8 Other infantile cerebral palsy	34840	3	960	Block G80-G83	Y	Y
34910	G809	G80.9 Infantile cerebral palsy, unspecified	34840	3	960	Block G80-G83	Y	Y
34930	G810	G81.0 Flaccid hemiplegia	34920	3	960	Block G80-G83	Y	Y
34940	G811	G81.1 Spastic hemiplegia	34920	3	960	Block G80-G83	Y	Y
34950	G819	G81.9 Hemiplegia, unspecified	34920	3	960	Block G80-G83	Y	Y
34970	G820	G82.0 Flaccid paraplegia	34960	3	960	Block G80-G83	Y	Y
34980	G821	G82.1 Spastic paraplegia	34960	3	960	Block G80-G83	Y	Y
34990	G822	G82.2 Paraplegia, unspecified	34960	3	960	Block G80-G83	Y	Y
35000	G823	G82.3 Flaccid tetraplegia	34960	3	960	Block G80-G83	Y	Y
35010	G824	G82.4 Spastic tetraplegia	34960	3	960	Block G80-G83	Y	Y
35020	G825	G82.5 Tetraplegia, unspecified	34960	3	960	Block G80-G83	Y	Y
35040	G830	G83.0 Diplegia of upper limbs	35030	3	960	Block G80-G83	Y	Y
35050	G831	G83.1 Monoplegia of lower limb	35030	3	960	Block G80-G83	Y	Y
35060	G832	G83.2 Monoplegia of upper limb	35030	3	960	Block G80-G83	Y	Y
35070	G833	G83.3 Monoplegia, unspecified	35030	3	960	Block G80-G83	Y	Y
35080	G834	G83.4 Cauda equina syndrome	35030	3	960	Block G80-G83	Y	Y
35090	G835	G83.5 Locked-in syndrome	35030	3	960	Block G80-G83	Y	Y
191600	G836	G83.6 Upper motor neuron facial paralysis	35030	3	960	Block G80-G83	Y	Y
35100	G838	G83.8 Other specified paralytic syndromes	35030	3	960	Block G80-G83	Y	Y
35110	G839	G83.9 Paralytic syndrome, unspecified	35030	3	960	Block G80-G83	Y	Y
35130	G900	G90.0 Idiopathic peripheral autonomic neuropathy	35120	3	970	Block G90-G99	Y	Y
35140	G901	G90.1 Familial dysautonomia [Riley-Day]	35120	3	970	Block G90-G99	Y	Y
35150	G902	G90.2 Horner's syndrome	35120	3	970	Block G90-G99	Y	Y
35160	G903	G90.3 Multisystem degeneration	35120	3	970	Block G90-G99	Y	Y
35170	G904	G90.4 Autonomic dysreflexia	35120	3	970	Block G90-G99	Y	Y
191610	G905	G90.5 Complex regional pain syndrome type I	35120	3	970	Block G90-G99	Y	Y
191620	G906	G90.6 Complex regional pain syndrome type II	35120	3	970	Block G90-G99	Y	Y
191630	G907	G90.7 Complex regional pain syndrome, other and unspecified type	35120	3	970	Block G90-G99	Y	Y
35180	G908	G90.8 Other disorders of autonomic nervous system	35120	3	970	Block G90-G99	Y	Y
35190	G909	G90.9 Disorder of autonomic nervous system, unspecified	35120	3	970	Block G90-G99	Y	Y
35210	G910	G91.0 Communicating hydrocephalus	35200	3	970	Block G90-G99	Y	Y
35220	G911	G91.1 Obstructive hydrocephalus	35200	3	970	Block G90-G99	Y	Y
35230	G912	G91.2 Normal-pressure hydrocephalus	35200	3	970	Block G90-G99	Y	Y
35240	G913	G91.3 Posttraumatic hydrocephalus, unspecified	35200	3	970	Block G90-G99	Y	Y
35250	G918	G91.8 Other hydrocephalus	35200	3	970	Block G90-G99	Y	Y
35260	G919	G91.9 Hydrocephalus, unspecified	35200	3	970	Block G90-G99	Y	Y
35290	G930	G93.0 Cerebral cysts	35280	3	970	Block G90-G99	Y	Y
35300	G931	G93.1 Anoxic brain damage, not elsewhere classified	35280	3	970	Block G90-G99	Y	Y
35310	G932	G93.2 Benign intracranial hypertension	35280	3	970	Block G90-G99	Y	Y
35320	G933	G93.3 Postviral fatigue syndrome	35280	3	970	Block G90-G99	Y	Y
35330	G934	G93.4 Encephalopathy, unspecified	35280	3	970	Block G90-G99	Y	Y
35340	G935	G93.5 Compression of brain	35280	3	970	Block G90-G99	Y	Y
35350	G936	G93.6 Cerebral oedema	35280	3	970	Block G90-G99	Y	Y
35360	G937	G93.7 Reye's syndrome	35280	3	970	Block G90-G99	Y	Y
35370	G938	G93.8 Other specified disorders of brain	35280	3	970	Block G90-G99	Y	Y
35380	G939	G93.9 Disorder of brain, unspecified	35280	3	970	Block G90-G99	Y	Y
35400	G940	G94.0 Hydrocephalus in infectious and parasitic diseases classified elsewhere	35390	3	970	Block G90-G99	Y	Y
35410	G941	G94.1 Hydrocephalus in neoplastic disease	35390	3	970	Block G90-G99	Y	Y
35420	G942	G94.2 Hydrocephalus in other diseases classified elsewhere	35390	3	970	Block G90-G99	Y	Y
191640	G943	G94.3 Encephalopathy in diseases classified elsewhere	35390	3	970	Block G90-G99	Y	Y
35430	G948	G94.8 Other specified disorders of brain in diseases classified elsewhere	35390	3	970	Block G90-G99	Y	Y
35450	G950	G95.0 Syringomyelia and syringobulbia	35440	3	970	Block G90-G99	Y	Y
35460	G951	G95.1 Vascular myelopathies	35440	3	970	Block G90-G99	Y	Y
35470	G952	G95.2 Cord compression, unspecified	35440	3	970	Block G90-G99	Y	Y
35480	G958	G95.8 Other specified diseases of spinal cord	35440	3	970	Block G90-G99	Y	Y
35490	G959	G95.9 Disease of spinal cord, unspecified	35440	3	970	Block G90-G99	Y	Y
35510	G960	G96.0 Cerebrospinal fluid leak	35500	3	970	Block G90-G99	Y	Y
35520	G961	G96.1 Disorders of meninges, not elsewhere classified	35500	3	970	Block G90-G99	Y	Y
35530	G968	G96.8 Other specified disorders of central nervous system	35500	3	970	Block G90-G99	Y	Y
35540	G969	G96.9 Disorder of central nervous system, unspecified	35500	3	970	Block G90-G99	Y	Y
35560	G970	G97.0 Cerebrospinal fluid leak from spinal puncture	35550	3	970	Block G90-G99	Y	Y
35570	G971	G97.1 Other reaction to spinal and lumbar puncture	35550	3	970	Block G90-G99	Y	Y
35580	G972	G97.2 Intracranial hypotension following ventricular shunting	35550	3	970	Block G90-G99	Y	Y
35590	G978	G97.8 Other postprocedural disorders of nervous system	35550	3	970	Block G90-G99	Y	Y
35600	G979	G97.9 Postprocedural disorder of nervous system, unspecified	35550	3	970	Block G90-G99	Y	Y
35630	G990	G99.0 Autonomic neuropathy in endocrine and metabolic diseases	35620	3	970	Block G90-G99	Y	Y
35640	G991	G99.1 Other disorders of autonomic nervous system in other diseases classified elsewhere	35620	3	970	Block G90-G99	Y	Y
35650	G992	G99.2 Myelopathy in diseases classified elsewhere	35620	3	970	Block G90-G99	Y	Y
35660	G998	G99.8 Other specified disorders of nervous system in diseases classified elsewhere	35620	3	970	Block G90-G99	Y	Y
