id1,id2,weight
1130,90,1.0
1140,90,1.0
1150,90,1.0
1160,90,1.0
1170,90,1.0
1180,90,1.0
1190,90,1.0
1200,90,1.0
1210,90,1.0
1220,90,1.0
40110,1130,1.0
40120,1130,1.0
40130,40120,1.0
40140,40120,1.0
40150,40120,1.0
40160,40120,1.0
40170,40120,1.0
40180,1130,1.0
40190,40180,1.0
40200,40180,1.0
40210,1140,1.0
40220,40210,1.0
40230,40210,1.0
40240,40210,1.0
40250,40210,1.0
40260,40210,1.0
40270,1140,1.0
40280,40270,1.0
40290,40270,1.0
40300,40270,1.0
40310,40270,1.0
40320,40270,1.0
40330,1140,1.0
40340,40330,1.0
40350,40330,1.0
40360,40330,1.0
40370,40330,1.0
40380,40330,1.0
40390,1140,1.0
40400,40390,1.0
40410,40390,1.0
40420,40390,1.0
40430,40390,1.0
40440,40390,1.0
40450,40390,1.0
40460,1140,1.0
40470,40460,1.0
40480,40460,1.0
40490,40460,1.0
40500,40460,1.0
40510,40460,1.0
40520,1150,1.0
40530,1150,1.0
40540,40530,1.0
40550,40530,1.0
40560,1150,1.0
40570,40560,1.0
40580,40560,1.0
40590,1150,1.0
40600,40590,1.0
40610,40590,1.0
40620,40590,1.0
40630,40590,1.0
40640,1150,1.0
40650,40640,1.0
40660,40640,1.0
40670,40640,1.0
40680,40640,1.0
40690,40640,1.0
40700,1160,1.0
40710,40700,1.0
40720,40700,1.0
40730,40700,1.0
40740,40700,1.0
40750,1160,1.0
40760,40750,1.0
40770,40750,1.0
40780,40750,1.0
40790,40750,1.0
40800,40750,1.0
40810,40750,1.0
40820,40750,1.0
40830,1160,1.0
40840,40830,1.0
40850,40830,1.0
40860,40830,1.0
40870,40830,1.0
40880,1160,1.0
40890,40880,1.0
40900,40880,1.0
40910,40880,1.0
40920,40880,1.0
40930,40880,1.0
40940,40880,1.0
40950,40880,1.0
40960,40880,1.0
40970,1160,1.0
40980,40970,1.0
40990,40970,1.0
41000,40970,1.0
41010,40970,1.0
41020,1160,1.0
41030,41020,1.0
41040,41020,1.0
41050,41020,1.0
41060,41020,1.0
41070,41020,1.0
41080,41020,1.0
41090,41020,1.0
41100,41020,1.0
41110,41020,1.0
41120,1170,1.0
41130,41120,1.0
41140,41120,1.0
41150,1170,1.0
41160,41150,1.0
41170,41150,1.0
41180,41150,1.0
41190,41150,1.0
41200,41150,1.0
41210,1170,1.0
41220,41210,1.0
41230,41210,1.0
41240,41210,1.0
41250,41210,1.0
41260,1180,1.0
41270,41260,1.0
41280,41260,1.0
41290,41260,1.0
41300,41260,1.0
41310,1180,1.0
41320,41310,1.0
41330,41310,1.0
41340,41310,1.0
41350,41310,1.0
41360,41310,1.0
41370,41310,1.0
41380,1180,1.0
41390,41380,1.0
41400,41380,1.0
41410,41380,1.0
41420,1180,1.0
41430,41420,1.0
41440,41420,1.0
41450,1180,1.0
41460,41450,1.0
41470,41450,1.0
41480,41450,1.0
41490,41450,1.0
41500,41450,1.0
41510,1180,1.0
41520,41510,1.0
41530,41510,1.0
41540,41510,1.0
41550,41510,1.0
41560,41510,1.0
41570,1180,1.0
41580,41570,1.0
41590,41570,1.0
41600,41570,1.0
41610,41570,1.0
41620,41570,1.0
41630,1180,1.0
41640,41630,1.0
41650,41630,1.0
41660,41630,1.0
41670,41630,1.0
41680,41630,1.0
41690,1180,1.0
41700,1180,1.0
41710,41700,1.0
41720,41700,1.0
41730,41700,1.0
41740,41700,1.0
41750,41700,1.0
41760,41700,1.0
41770,1180,1.0
41780,41770,1.0
41790,41770,1.0
41800,41770,1.0
41810,41770,1.0
41820,1180,1.0
41830,41820,1.0
41840,41820,1.0
41850,41820,1.0
41860,41820,1.0
41870,1180,1.0
41880,41870,1.0
41890,41870,1.0
41900,41870,1.0
41910,41870,1.0
41920,41870,1.0
41930,41870,1.0
41940,41870,1.0
41950,41870,1.0
41960,41870,1.0
41970,41870,1.0
41980,1180,1.0
41990,41980,1.0
42000,41980,1.0
42010,41980,1.0
42020,41980,1.0
42030,1180,1.0
42040,42030,1.0
42050,42030,1.0
42060,42030,1.0
42070,42030,1.0
42080,42030,1.0
42090,42030,1.0
42100,42030,1.0
42110,42030,1.0
42120,1180,1.0
