node_id	coding	meaning	depth	top_branch_id	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10
1220	Block I95-I99	I95-I99 Other and unspecified disorders of the circulatory system	1	1220	0.218741843075	0.252330842224	-0.242317996362	0.383933609514	-0.238895101515	-0.00409202879435	0.327131982714	0.254796319332	0.307591102413	0.257325422567
40110	I00	I00 Rheumatic fever without mention of heart involvement	2	1130	0.194546512136	0.112324052923	-0.534311595559	-0.195617459731	-0.0198336830131	0.255294063249	-0.320171640019	0.0478270358365	0.235263297691	0.315565069399
40120	I01	I01 Rheumatic fever with heart involvement	2	1130	0.207115738041	0.117962080408	-0.568351319866	-0.204819059309	-0.0194706668047	0.27175070749	-0.335959772214	0.0475947820366	0.251304976907	0.333209998491
40130	I010	I01.0 Acute rheumatic pericarditis	3	1130	0.206456344541	0.117119754134	-0.565553475245	-0.20297790447	-0.0186375323555	0.269939143011	-0.334373848849	0.0466835733123	0.250009215857	0.331390546144
40140	I011	I01.1 Acute rheumatic endocarditis	3	1130	0.204659342953	0.120119337355	-0.572139376762	-0.210027512672	-0.0135937157058	0.273767602317	-0.346446242009	0.0462806837454	0.255372904651	0.335427344124
40150	I012	I01.2 Acute rheumatic myocarditis	3	1130	0.207375649094	0.118034108428	-0.568723836707	-0.204927142533	-0.019860301663	0.272004610338	-0.335813368738	0.0477905349816	0.251381937795	0.333466639381
40160	I018	I01.8 Other acute rheumatic heart disease	3	1130	0.212639598379	0.119446259183	-0.577901234446	-0.206977794839	-0.0247622437896	0.276893796189	-0.33607907995	0.0503108059113	0.254174427215	0.339062277546
40170	I019	I01.9 Acute rheumatic heart disease, unspecified	3	1130	0.206891404405	0.117641243425	-0.567267125332	-0.20413442809	-0.0194359491711	0.271146825609	-0.33504403796	0.0473745283936	0.250747504524	0.332508415163
40180	I02	I02 Rheumatic chorea	2	1130	0.205763647338	0.112435641217	-0.556086400735	-0.191710523072	-0.0107720277826	0.261180872382	-0.329023555919	0.0389658194707	0.245666846461	0.323630337201
40190	I020	I02.0 Rheumatic chorea with heart involvement	3	1130	0.205794340375	0.112452030946	-0.556155984435	-0.191747592242	-0.0107887135074	0.26120669181	-0.329078267417	0.0389907672878	0.245681405187	0.323682282662
40200	I029	I02.9 Rheumatic chorea without heart involvement	3	1130	0.205738055011	0.112481937299	-0.556103860559	-0.191851299234	-0.0109469788096	0.261253135756	-0.329019567162	0.0391077120111	0.245661535517	0.323688500777
40210	I05	I05 Rheumatic mitral valve diseases	2	1140	-0.0184600393115	-0.0814529260172	0.533488761661	-0.0192997524333	-0.138691718076	-0.455097113218	-0.476961120383	-0.00055014046774	-0.06320539337	0.15860737945
40220	I050	I05.0 Mitral stenosis	3	1140	-0.0189408428978	-0.0815026305135	0.531659416281	-0.0208445774257	-0.138205927662	-0.452744512879	-0.474667738626	-0.000340069415798	-0.0621737559196	0.159355106011
40230	I051	I05.1 Rheumatic mitral insufficiency	3	1140	-0.0185833305371	-0.0816023247589	0.533956662448	-0.0193034111224	-0.138723691838	-0.455409333567	-0.47735013447	-0.000443109190074	-0.0632139027522	0.158652971658
40240	I052	I05.2 Mitral stenosis with insufficiency	3	1140	-0.0191953883759	-0.0835359726187	0.542020153503	-0.0186675334925	-0.14026581601	-0.462352061228	-0.485022346193	-0.00145859037354	-0.0635660360714	0.158072445002
40250	I058	I05.8 Other mitral valve diseases	3	1140	-0.0186663377575	-0.0816993320554	0.534190630046	-0.0194486659544	-0.138764900922	-0.455510169756	-0.477506938861	-0.000405716804389	-0.0631665713768	0.158764431321
40260	I059	I05.9 Mitral valve disease, unspecified	3	1140	-0.0164579182506	-0.0808657299625	0.534955118918	-0.0142644590927	-0.139883664686	-0.459553410201	-0.480710912198	-0.00287666383463	-0.0654710760375	0.15420228573
40270	I06	I06 Rheumatic aortic valve diseases	2	1140	-0.0621541547267	-0.0893771106417	0.544814005958	-0.147745109615	-0.134136312429	-0.383159415549	-0.429166111471	0.0994306750894	-0.040335391896	0.326868264499
40280	I060	I06.0 Rheumatic aortic stenosis	3	1140	-0.0620449518832	-0.0899620979393	0.556494721434	-0.151720385016	-0.137442535195	-0.39239996113	-0.438049460221	0.0998833890548	-0.041144949123	0.336066063338
40290	I061	I06.1 Rheumatic aortic insufficiency	3	1140	-0.0615977112745	-0.0886532049378	0.540279388048	-0.145335664058	-0.132781147917	-0.380430637068	-0.425987209643	0.0982199389668	-0.0400789350659	0.322767480768
40300	I062	I06.2 Rheumatic aortic stenosis with insufficiency	3	1140	-0.0622150049234	-0.0893900749503	0.544791881263	-0.147874413688	-0.134084688403	-0.383021082682	-0.429088104268	0.0996018494143	-0.0403066186314	0.327033132999
40310	I068	I06.8 Other rheumatic aortic valve diseases	3	1140	-0.0621182511891	-0.0893564048947	0.544794785104	-0.147782066972	-0.134182951204	-0.383160250411	-0.429153129262	0.099362496316	-0.0403380494238	0.326896956111
40320	I069	I06.9 Rheumatic aortic valve disease, unspecified	3	1140	-0.0639867979135	-0.0910726591673	0.548693760493	-0.149650512659	-0.13487859855	-0.384399643903	-0.43189519714	0.102312636126	-0.0404429249242	0.32930722625
40330	I07	I07 Rheumatic tricuspid valve diseases	2	1140	-0.0310792941819	-0.0716889666134	0.505864766179	-0.0916375984804	-0.13212768045	-0.394977528777	-0.419928855005	0.0367732397302	-0.0461109026057	0.250656562176
40340	I070	I07.0 Tricuspid stenosis	3	1140	-0.0307660171518	-0.0716415060664	0.505960065095	-0.0915098590129	-0.132430001334	-0.39537482012	-0.420278686265	0.0363677609193	-0.0463097527734	0.25040748737
40350	I071	I07.1 Tricuspid insufficiency	3	1140	-0.0307776811714	-0.0714946544364	0.505439433344	-0.0913386916806	-0.132081753174	-0.395092845745	-0.419723956816	0.0361971031607	-0.0461377446173	0.250363221287
40360	I072	I07.2 Tricuspid stenosis with insufficiency	3	1140	-0.0311172174466	-0.0716903507549	0.505989902847	-0.0918283688297	-0.132209450954	-0.394919644198	-0.419974265109	0.0368673435274	-0.0460911212696	0.250829646973
40370	I078	I07.8 Other tricuspid valve diseases	3	1140	-0.0312359762089	-0.0717007047125	0.506238124891	-0.0915904919713	-0.132062429298	-0.39503295484	-0.420051394175	0.036851316534	-0.0459674920104	0.250681792388
40380	I079	I07.9 Tricuspid valve disease, unspecified	3	1140	-0.0309220588858	-0.0715609985162	0.505371520636	-0.0916715087606	-0.132168841956	-0.394661700544	-0.419611407671	0.0365478042157	-0.0461040468255	0.250453010802
40390	I08	I08 Multiple valve diseases	2	1140	0.00494456564889	-0.0369607930608	0.479474168684	-0.123803396321	-0.146680662442	-0.390425194422	-0.392804106715	-0.0129422914615	-0.0426278921498	0.295824013327
40400	I080	I08.0 Disorders of both mitral and aortic valves	3	1140	0.00394319852772	-0.0376270186705	0.481419811624	-0.123142955604	-0.146306477725	-0.391136726694	-0.394532122969	-0.0113412139841	-0.0427163081738	0.295257984236
40410	I081	I08.1 Disorders of both mitral and tricuspid valves	3	1140	0.00762729084173	-0.0346735819752	0.476146502293	-0.123924850259	-0.147186071264	-0.389714747816	-0.390392872168	-0.017301759873	-0.0423841101768	0.295625870929
40420	I082	I08.2 Disorders of both aortic and tricuspid valves	3	1140	0.00258338844354	-0.0405022128587	0.488566056476	-0.123935581074	-0.148467678462	-0.398173873879	-0.400222573471	-0.00985386459084	-0.0443174568808	0.299085834456
40430	I083	I08.3 Combined disorders of mitral, aortic and tricuspid valves	3	1140	0.00504723246093	-0.036740574674	0.479101412038	-0.123909416182	-0.146582694005	-0.390033744446	-0.392487899601	-0.0130038510649	-0.0425375863809	0.295846667393
40440	I088	I08.8 Other multiple valve diseases	3	1140	0.00423645225549	-0.0376315700323	0.477394707183	-0.123926001319	-0.146223645158	-0.388241478134	-0.390833462329	-0.0118557162833	-0.0424515437365	0.294950619221
40450	I089	I08.9 Multiple valve disease, unspecified	3	1140	0.00501147513085	-0.0369153692298	0.482580730324	-0.124976412485	-0.1476029795	-0.392650261789	-0.395200081115	-0.0130988464555	-0.0426657957322	0.298028635334
40460	I09	I09 Other rheumatic heart diseases	2	1140	-0.0473517422163	-0.0860518190138	0.532852427856	-0.0785328556347	-0.123801122853	-0.411146331078	-0.439877856382	0.0573310592005	-0.0466601248993	0.246048309822
40470	I090	I09.0 Rheumatic myocarditis	3	1140	-0.047347013728	-0.0859751905875	0.531997950501	-0.0790415155731	-0.124429295349	-0.410003284562	-0.43979214319	0.0578660101939	-0.046719416298	0.24536857912
40480	I091	I09.1 Rheumatic diseases of endocardium, valve unspecified	3	1140	-0.0474929120185	-0.0874081473449	0.537944327954	-0.0756679833637	-0.126622723944	-0.416208066629	-0.447661778936	0.0571495781523	-0.0479334070447	0.240863675935
40490	I092	I09.2 Chronic rheumatic pericarditis	3	1140	-0.047199457366	-0.0858713717716	0.532551774622	-0.0786633475369	-0.123917173564	-0.41093816418	-0.439693356663	0.0571753453205	-0.0466363268275	0.246067458288
40500	I098	I09.8 Other specified rheumatic heart diseases	3	1140	-0.0476153472532	-0.0861396057837	0.534025911491	-0.0789450316968	-0.12295209439	-0.412175477227	-0.439500774737	0.0571873839128	-0.0463598019525	0.248488244886
40510	I099	I09.9 Rheumatic heart disease, unspecified	3	1140	-0.0474084854692	-0.0861452891448	0.533172700775	-0.0784324868019	-0.123757399487	-0.411435476137	-0.440093135019	0.057352753675	-0.046692292956	0.246105494714
40520	I10	I10 Essential (primary) hypertension	2	1150	-0.250583809224	-0.196881326277	0.0804670208083	0.326992798222	-0.00673408770003	-0.0297314099193	0.592377745232	0.0620605019895	0.197734830361	-0.0406573924081
40530	I11	I11 Hypertensive heart disease	2	1150	-0.288349481701	-0.197136460675	0.0776938134947	0.360436857848	-0.0130147024944	-0.0468321817914	0.602653656867	0.0309661813901	0.247784999325	-0.0599754382228
40540	I110	I11.0 Hypertensive heart disease with (congestive) heart failure	3	1150	-0.288304596955	-0.197076129433	0.077655544234	0.360354236243	-0.013027666352	-0.0468732743203	0.602383076667	0.0308183019945	0.247801540616	-0.0600389550499
40550	I119	I11.9 Hypertensive heart disease without (congestive) heart failure	3	1150	-0.288799317022	-0.197361218134	0.0778577180242	0.360816897907	-0.013035390465	-0.0469434927622	0.60307766021	0.0308162536307	0.248121997548	-0.0602202856468
40560	I12	I12 Hypertensive renal disease	2	1150	-0.262880799891	-0.183474327839	0.0560888206473	0.364670750711	-0.0172875537653	-0.0214381664153	0.656558278622	0.0957367027106	0.23687799093	-1.49997622278e-05
40570	I120	I12.0 Hypertensive renal disease with renal failure	3	1150	-0.264021465322	-0.184373605902	0.0564626501676	0.366183575373	-0.0173925924048	-0.0215938190445	0.659131657795	0.095953106884	0.237855313351	-0.000229375731533
40580	I129	I12.9 Hypertensive renal disease without renal failure	3	1150	-0.263060072668	-0.183717861804	0.0562593775127	0.364800829578	-0.0172564705411	-0.0214978787256	0.656823904726	0.0955948537378	0.236964188907	-0.000274630821553
40590	I13	I13 Hypertensive heart and renal disease	2	1150	-0.273157493271	-0.207757511748	0.0787402146385	0.358765431012	-0.00988697876759	-0.0357117784997	0.643778208109	0.0587598857213	0.23227084585	-0.0435285532835
40600	I130	I13.0 Hypertensive heart and renal disease with (congestive) heart failure	3	1150	-0.272911682364	-0.207481493963	0.0784119101951	0.358813560325	-0.0100010660787	-0.0354586354308	0.644111399662	0.0594668878489	0.232172321562	-0.042784136802
40610	I131	I13.1 Hypertensive heart and renal disease with renal failure	3	1150	-0.272990228028	-0.207601739059	0.0784804740421	0.358954195494	-0.00997865632067	-0.0354502683902	0.644481336395	0.0595272328791	0.232239190953	-0.0428186984517
40620	I132	I13.2 Hypertensive heart and renal disease with both (congestive) heart failure and renal failure	3	1150	-0.271896646158	-0.205114302011	0.07735164192	0.357220169709	-0.0102681996499	-0.0352569905249	0.639280292737	0.0591433915134	0.231713965079	-0.0420222416225
40630	I139	I13.9 Hypertensive heart and renal disease, unspecified	3	1150	-0.273153353506	-0.207907861328	0.078728749652	0.358967563301	-0.0098958940241	-0.0356027257866	0.644529974187	0.0591459595692	0.23227062053	-0.0432833431305
40640	I15	I15 Secondary hypertension	2	1150	-0.280382133333	-0.230347247702	0.0917241583921	0.3675754527	-0.0053790382112	-0.0390246119197	0.677449651784	0.054613326724	0.233656525568	-0.0583818043746
40650	I150	I15.0 Renovascular hypertension	3	1150	-0.282629613987	-0.227696932375	0.0928777517868	0.369840213951	-0.00489521953305	-0.0363710936517	0.680837943411	0.0582961604856	0.236226409097	-0.0582338450065
40660	I151	I15.1 Hypertension secondary to other renal disorders	3	1150	-0.280472711249	-0.230756311841	0.0915854474488	0.367962728716	-0.00548355041875	-0.0391852638638	0.678318117495	0.0547332932474	0.233762286184	-0.0580955233359
40670	I152	I15.2 Hypertension secondary to endocrine disorders	3	1150	-0.283015097334	-0.235214923513	0.0934852965713	0.371016485992	-0.00515520666548	-0.0407180003653	0.684898361055	0.0532259066594	0.235133084047	-0.0606031076098
40680	I158	I15.8 Other secondary hypertension	3	1150	-0.276714558704	-0.230972228718	0.0897767537245	0.364419960714	-0.00592291222799	-0.0398476343441	0.673866116966	0.0534721058718	0.230337871329	-0.0564028517245
40690	I159	I15.9 Seconday hypertension, unspecified	3	1150	-0.279922595001	-0.231010602918	0.0913556686817	0.367486619424	-0.00553709530694	-0.0394608508588	0.677744204622	0.054432116711	0.233232802444	-0.0579235304452
40700	I20	I20 Angina pectoris	2	1160	-0.215622418456	-0.00777340910353	-0.314952598216	-0.272923378119	0.394335718975	0.280775314776	0.348582227897	0.28653754148	-0.195076926726	0.322920115589
40710	I200	I20.0 Unstable angina	3	1160	-0.218310196873	-0.00808727696002	-0.318577743958	-0.276894164342	0.400334654501	0.285559063643	0.353806406339	0.290727123778	-0.197007392506	0.328210896015
40720	I201	I20.1 Angina pectoris with documented spasm	3	1160	-0.215682263561	-0.00775643841656	-0.315094628352	-0.273193702739	0.394832686504	0.281202693786	0.349192896468	0.286763200826	-0.195008670851	0.323502032846
40730	I208	I20.8 Other forms of angina pectoris	3	1160	-0.215093105445	-0.00769893796702	-0.314234136818	-0.27200629705	0.392812485206	0.279491858331	0.347119570788	0.285636533909	-0.19484981305	0.321441150717
40740	I209	I20.9 Angina pectoris, unspecified	3	1160	-0.215510634926	-0.0078697602911	-0.314681678297	-0.272706228168	0.393965742638	0.280520964718	0.348146972778	0.28637068759	-0.194929532072	0.322529644496
40750	I21	I21 Acute myocardial infarction	2	1160	-0.176210328384	0.0521061751465	-0.359514938161	-0.269455776035	0.284577719538	0.0929608780237	0.343434703193	0.322269645816	-0.260770281531	0.211715927627
40760	I210	I21.0 Acute transmural myocardial infarction of anterior wall	3	1160	-0.175142195817	0.0516887180566	-0.35781128035	-0.268670709095	0.282377581727	0.091318190026	0.342394539221	0.322265969192	-0.259389694071	0.209639341907
40770	I211	I21.1 Acute transmural myocardial infarction of inferior wall	3	1160	-0.17649237358	0.0510782473437	-0.357724304711	-0.267237222261	0.284700331432	0.0956108176388	0.340761485528	0.3181189374	-0.258698662089	0.212343690069
40780	I212	I21.2 Acute transmural myocardial infarction of other sites	3	1160	-0.176477454654	0.0522932666948	-0.360152869012	-0.269771199315	0.285018014165	0.0930320305232	0.343850144893	0.322549600581	-0.261357066282	0.212124286366
40790	I213	I21.3 Acute transmural myocardial infarction of unspecified site	3	1160	-0.177106876874	0.0524900541241	-0.365110209397	-0.272425780329	0.286870075784	0.0895283291953	0.349255045438	0.32722223612	-0.262916609307	0.215145221908
40800	I214	I21.4 Acute subendocardial myocardial infarction	3	1160	-0.177360911696	0.0548741398666	-0.363157542919	-0.278670173615	0.292153764037	0.096443719824	0.354419573528	0.333470769362	-0.26375557452	0.215400510783
40810	I219	I21.9 Acute myocardial infarction, unspecified	3	1160	-0.176278459253	0.0520604508612	-0.359369079954	-0.269539173834	0.284778117398	0.0933869444686	0.343452026253	0.322247273667	-0.260642202903	0.211787615606
40820	I21X	I21.X Presumed acute myicardial infaction (unconfirmed)	3	1160	-0.175910594548	0.0519147206408	-0.358840562627	-0.269322509716	0.284265976295	0.0929371562233	0.34325904194	0.322225080688	-0.260026880778	0.211372740913
40830	I22	I22 Subsequent myocardial infarction	2	1160	-0.277775339516	0.0549220758467	-0.41911933107	-0.235410408406	0.317063728917	0.220903671594	0.226583938971	0.212841377818	-0.365115710194	0.212730674508
40840	I220	I22.0 Subsequent myocardial infarction of anterior wall	3	1160	-0.278778346226	0.0546689099624	-0.420036513315	-0.234994197176	0.316845851045	0.221034190867	0.225378565133	0.211938285727	-0.366097456325	0.212004579781
40850	I221	I22.1 Subsequent myocardial infarction of inferior wall	3	1160	-0.277708058124	0.0553370910367	-0.419340120101	-0.235779798696	0.317429200855	0.221082703552	0.227181488767	0.213241590963	-0.365380839835	0.21318245813
40860	I228	I22.8 Subsequent myocardial infarction of other sites	3	1160	-0.279852947208	0.0553871469263	-0.421431229779	-0.235946680598	0.316885663306	0.221167432455	0.225062120199	0.21313645903	-0.368605528889	0.211570130296
40870	I229	I22.9 Subsequent myocardial infarction of unspecified site	3	1160	-0.277792395579	0.0547903569814	-0.419120769919	-0.235202172361	0.31713441856	0.220989312458	0.226525991377	0.212528258662	-0.364912695416	0.2127918758
40880	I23	I23 Certain current complications following acute myocardial infarction	2	1160	-0.222603295896	0.0524367859855	-0.364874726662	-0.247262808708	0.358476652196	0.242839668597	0.31291654253	0.229223312295	-0.273353702955	0.286124602312
40890	I230	I23.0 Haemopericardium as current complication following acute myocardial infarction	3	1160	-0.222037710858	0.0536773440493	-0.365572223701	-0.247135002784	0.357348735294	0.240734856759	0.313125234768	0.229305078699	-0.274427636818	0.28518895667
40900	I231	I23.1 Atrial septal defect as current complication following acute myocardial infarction	3	1160	-0.222125940088	0.0502031896059	-0.362142674555	-0.24689304354	0.358996790924	0.244726797801	0.312220469129	0.229059936379	-0.270076226844	0.286829200924
40910	I232	I23.2 Ventricular septal defect as current complication following acute myocardial infarction	3	1160	-0.220376371938	0.0596383689503	-0.369249740487	-0.25169517612	0.360455458834	0.239564146581	0.321842349166	0.234024899885	-0.278720265934	0.29024662348
40920	I233	I23.3 Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction	3	1160	-0.222827409821	0.0527280087265	-0.365295808869	-0.247223874366	0.358685830939	0.243144560586	0.312899705258	0.228911151163	-0.27380861466	0.286304954671
40930	I234	I23.4 Rupture of chordae tendineae as current complication following acute myocardial infarction	3	1160	-0.225060258197	0.0495299730305	-0.36343856959	-0.247946831717	0.363627983617	0.251913639725	0.312864128554	0.227809793322	-0.271258061954	0.290772916116
40940	I235	I23.5 Rupture of papillary muscle as current complication following acute myocardial infarction	3	1160	-0.222887405812	0.0525971117392	-0.365170883904	-0.247473089072	0.359063949844	0.243553456935	0.313233844119	0.229190461387	-0.273614427848	0.286671111375
40950	I236	I23.6 Thrombosis of atrium, auricular appendage and ventricle as current complications following acute myocardial infarction	3	1160	-0.236601052319	0.0558615853682	-0.384657379665	-0.254444843221	0.372008949952	0.254319626921	0.318660826346	0.233189767068	-0.290202277667	0.293627073157
40960	I238	I23.8 Other current complications following acute myocardial infarction	3	1160	-0.22120210925	0.0509751691239	-0.362974353454	-0.24639622936	0.355576089825	0.238999933455	0.311750942707	0.230042666942	-0.27134650351	0.283282548582
40970	I24	I24 Other acute ischaemic heart diseases	2	1160	-0.316800301301	0.0379831550134	-0.462248145249	-0.188203997718	0.334865563462	0.252401326636	0.182924827128	0.125538444378	-0.379241858185	0.214490620896
40980	I240	I24.0 Coronary thrombosis not resulting in myocardial infarction	3	1160	-0.317315925055	0.0379871758135	-0.462475473437	-0.187728746489	0.33517971739	0.253216812094	0.181907023225	0.124907411473	-0.379439898868	0.214722429713
40990	I241	I24.1 Dressler's syndrome	3	1160	-0.317047172502	0.0379239518072	-0.462629278788	-0.188222172503	0.335121261774	0.252583210004	0.18304417838	0.125435877619	-0.379428538418	0.214653773752
41000	I248	I24.8 Other forms of acute ischaemic heart disease	3	1160	-0.316814895204	0.0380148325412	-0.462300135747	-0.188367632673	0.33496862179	0.252437762252	0.183105637548	0.125781810964	-0.379299499004	0.214606905962
41010	I249	I24.9 Acute ischaemic heart disease, unspecified	3	1160	-0.32327116146	0.0373246148784	-0.473718678019	-0.191559552716	0.340160169076	0.253742889159	0.189197613397	0.125902795457	-0.387519424128	0.216303466559
41020	I25	I25 Chronic ischaemic heart disease	2	1160	-0.229152896958	0.0315646155348	-0.36428612945	-0.232479905098	0.322547418931	0.20547557284	0.273513054353	0.227574127667	-0.275321298902	0.238808818675
41030	I250	I25.0 Atherosclerotic cardiovascular disease, so described	3	1160	-0.228991671097	0.0309867751633	-0.364310604965	-0.232679927148	0.322747147552	0.204955065818	0.274350170989	0.228119748354	-0.274555002294	0.239032869461
41040	I251	I25.1 Atherosclerotic heart disease	3	1160	-0.228552762819	0.0322447307381	-0.364194223505	-0.232678909758	0.322663556796	0.204998773562	0.274497325812	0.227833554176	-0.27521334656	0.239225203167
41050	I252	I25.2 Old myocardial infarction	3	1160	-0.229381952166	0.0308338602322	-0.364026550822	-0.232002386573	0.322851951141	0.206297079563	0.273153165437	0.226582235085	-0.274516861322	0.239157129669
41060	I253	I25.3 Aneurysm of heart	3	1160	-0.229649250653	0.0310075087813	-0.364592045351	-0.232339457343	0.322890560534	0.206001800278	0.273295708088	0.227171477993	-0.275231016529	0.238962354501
41070	I254	I25.4 Coronary artery aneurysm	3	1160	-0.229171612364	0.031643724336	-0.364359234662	-0.232547040369	0.322680419825	0.205582088232	0.273653131729	0.227594267623	-0.275385645718	0.238964947797
41080	I255	I25.5 Ischaemic cardiomyopathy	3	1160	-0.233606199706	0.0277098252469	-0.368885069979	-0.232325119829	0.3232141445	0.205426950877	0.271350042253	0.227925500588	-0.277524894575	0.236976692746
41090	I256	I25.6 Silent myocardial ischaemia	3	1160	-0.228088981815	0.0315300211644	-0.363122175958	-0.232665539205	0.322786339545	0.205382512361	0.274704603491	0.228014640264	-0.273767439325	0.239609965303
41100	I258	I25.8 Other forms of chronic ischaemic heart disease	3	1160	-0.22946751764	0.0306250414256	-0.364496692606	-0.232361908896	0.322714345376	0.205439490379	0.273545567452	0.227487828526	-0.274713564198	0.238799317445
41110	I259	I25.9 Chronic ischaemic heart disease, unspecified	3	1160	-0.229087970413	0.0316790985294	-0.364388669348	-0.232490954145	0.322677060032	0.205461615926	0.27379176377	0.227521070283	-0.275276083964	0.239001567963
41120	I26	I26 Pulmonary embolism	2	1170	0.0293786891301	0.382132746125	0.341512415246	-0.188894341216	0.349138517658	-0.0838901873964	0.450875802538	-0.0965465402201	-0.0774403048599	-0.22280081923
41130	I260	I26.0 Pulmonary embolism with mention of acute cor pulmonale	3	1170	0.0294171294111	0.382306402288	0.341360788542	-0.188838081027	0.349279603257	-0.0838982222098	0.451072920508	-0.0963912226829	-0.0776364631427	-0.222910124594
41140	I269	I26.9 Pulmonary embolism without mention of acute cor pulmonale	3	1170	0.0296554699979	0.381705085945	0.341828112825	-0.188703203476	0.348666638036	-0.0842295442269	0.450442707324	-0.0971335006798	-0.0771111599012	-0.222173644954
41150	I27	I27 Other pulmonary heart diseases	2	1170	0.0198108156543	0.412906556643	0.340746695388	-0.202303066983	0.379121716516	-0.073575707818	0.483385478195	-0.0763299257732	-0.0942058543844	-0.254823910039
41160	I270	I27.0 Primary pulmonary hypertension	3	1170	0.0198701153691	0.412513556472	0.340557185291	-0.202096650889	0.378760017061	-0.07359621779	0.482926853194	-0.0763791437563	-0.0940767261254	-0.254494757822
41170	I271	I27.1 Kyphoscoliotic heart disease	3	1170	0.0185879773885	0.409209771657	0.341502828649	-0.203306740914	0.376219741022	-0.0729913274516	0.480372438257	-0.0787785225635	-0.0903858422452	-0.253196726273
41180	I272	I27.2 Other secondary pulmonary hypertension	3	1170	0.019338859966	0.414278473387	0.338703244695	-0.20183168066	0.380414236344	-0.0724766888709	0.484152557747	-0.0734167338016	-0.0964238373332	-0.256559110295
41190	I278	I27.8 Other specified pulmonary heart diseases	3	1170	0.0200600609331	0.413837748445	0.341771204087	-0.202741868674	0.379893454008	-0.0740238757984	0.484583104021	-0.0768678683244	-0.0943026390904	-0.255160218958
41200	I279	I27.9 Pulmonary heart disease, unspecified	3	1170	0.0233297338283	0.427777345644	0.348388065404	-0.205800955333	0.391255815893	-0.078131351933	0.499202699884	-0.0771043980909	-0.100898740271	-0.260946770838
41210	I28	I28 Other diseases of pulmonary vessels	2	1170	0.0178228682537	0.395971098704	0.344037835823	-0.20193600806	0.365629686654	-0.0722297540911	0.465879424355	-0.0851331619716	-0.081215346275	-0.244215117042
41220	I280	I28.0 Arteriovenous fistula of pulmonary vessels	3	1170	0.0185322357581	0.397313684983	0.343294265673	-0.201326507172	0.366440043787	-0.0728429561524	0.467214245536	-0.0843956775634	-0.082700604063	-0.244529818021
41230	I281	I28.1 Aneurysm of pulmonary artery	3	1170	0.0179536461406	0.396338324652	0.343914385795	-0.201846955414	0.365862308976	-0.0723452605052	0.466260273005	-0.0849672812508	-0.0815446107557	-0.244337443347
41240	I288	I28.8 Other specified diseases of pulmonary vessels	3	1170	0.0180629275323	0.395939780462	0.343870015561	-0.201679136909	0.365487157759	-0.0724528152354	0.46583057679	-0.0851926427045	-0.0813518586632	-0.243967214218
