id1,id2,weight
42680,1190,1.0
42680,42660,1.0
42690,1190,1.0
42690,42660,1.0
42700,1190,1.0
42700,42660,1.0
42710,1190,1.0
42710,42660,1.0
42720,1190,1.0
42720,42660,1.0
42730,1190,1.0
42730,42660,1.0
42740,1190,1.0
42740,42660,1.0
42750,1190,1.0
42750,42660,1.0
42760,1190,1.0
42760,42660,1.0
42770,1190,1.0
42770,90,1.0
42780,1190,1.0
42780,42770,1.0
42790,1190,1.0
42790,42770,1.0
42800,1190,1.0
42800,42770,1.0
42810,1190,1.0
42810,42770,1.0
42820,1190,1.0
42820,42770,1.0
42830,1190,1.0
42830,42770,1.0
42840,1190,1.0
42840,42770,1.0
42850,1190,1.0
42850,42770,1.0
42860,1190,1.0
42860,42770,1.0
42870,1190,1.0
42870,90,1.0
42880,1190,1.0
42880,42870,1.0
42890,1190,1.0
42890,42870,1.0
42900,1190,1.0
42900,42870,1.0
42910,1190,1.0
42910,90,1.0
42920,1190,1.0
42920,42910,1.0
42930,1190,1.0
42930,42910,1.0
42940,1190,1.0
42940,42910,1.0
42950,1190,1.0
42950,42910,1.0
42960,1190,1.0
42960,42910,1.0
42970,1190,1.0
42970,42910,1.0
42980,1190,1.0
42980,42910,1.0
42990,1190,1.0
42990,42910,1.0
43000,1190,1.0
43000,42910,1.0
43010,1190,1.0
43010,90,1.0
43020,1190,1.0
43020,90,1.0
43030,1190,1.0
43030,43020,1.0
43040,1190,1.0
43040,43020,1.0
43050,1190,1.0
43050,43020,1.0
43060,1190,1.0
43060,43020,1.0
43070,1190,1.0
43070,43020,1.0
43080,1190,1.0
43080,43020,1.0
43090,1190,1.0
43090,90,1.0
43100,1190,1.0
43100,43090,1.0
43110,1190,1.0
43110,43090,1.0
43120,1190,1.0
43120,43090,1.0
43130,1190,1.0
43130,43090,1.0
43140,1190,1.0
43140,43090,1.0
43150,1190,1.0
43150,43090,1.0
43160,1190,1.0
43160,43090,1.0
43170,1190,1.0
43170,90,1.0
43180,1190,1.0
43180,43170,1.0
43190,1190,1.0
43190,43170,1.0
43200,1190,1.0
43200,43170,1.0
43210,1190,1.0
43210,43170,1.0
43220,1190,1.0
43220,43170,1.0
